,features_names,evaluation_negative_sampling_method,model_negative_examples,accuracy,fall_out,informedness,miss_rate,balanced_accuracy,threat_score,false_discovery_rate,fowlkes_mallows_index,precision,recall,specificity,f1_score,auroc,auprc
968,Second-order LINE,DANS,DANS,0.7022900763358778,0.2562704471101418,0.4045801526717558,0.3391494002181024,0.7022900763358779,0.5260416666666666,0.2794292508917955,0.6900649329834463,0.7205707491082045,0.6608505997818975,0.7437295528898582,0.689419795221843,0.7692397569714909,0.7607932183322932
969,Second-order LINE,DANS,DANS,0.6202945990180033,0.2618657937806874,0.2405891980360066,0.497545008183306,0.6202945990180033,0.3981841763942931,0.3426124197002141,0.574723995740499,0.6573875802997858,0.502454991816694,0.7381342062193126,0.5695732838589982,0.6693247901939617,0.6700817196115826
974,DeepWalk SkipGram,DANS,UNS,0.7306434023991276,0.5125408942202836,0.4612868047982552,0.0261723009814612,0.7306434023991276,0.6438356164383562,0.3448275862068966,0.7987646988848217,0.6551724137931034,0.9738276990185388,0.4874591057797164,0.7833333333333333,0.8049530764464751,0.71955025506013
975,DeepWalk SkipGram,DANS,UNS,0.6710310965630114,0.4991816693944353,0.342062193126023,0.1587561374795417,0.6710310965630115,0.5611353711790393,0.3724053724053724,0.7266086488714493,0.6275946275946276,0.8412438625204582,0.5008183306055647,0.7188811188811188,0.6934226844993986,0.6261408421641828
976,Walklets CBOW,DANS,DANS,0.8525081788440567,0.1701199563794984,0.7050163576881134,0.1248636859323881,0.8525081788440567,0.7479030754892824,0.162754303599374,0.8559813740479489,0.837245696400626,0.8751363140676118,0.8298800436205016,0.8557717941882165,0.9171452028745768,0.8807723965054322
977,Walklets CBOW,DANS,DANS,0.648936170212766,0.1342062193126022,0.2978723404255319,0.5679214402618658,0.648936170212766,0.3809523809523809,0.2369942196531792,0.5741763132036408,0.7630057803468208,0.4320785597381342,0.8657937806873978,0.5517241379310345,0.7201657554758505,0.7371186143319335
980,DeepWalk CBOW,DANS,DANS,0.6952017448200655,0.2344601962922573,0.3904034896401307,0.3751363140676118,0.6952017448200654,0.5061837455830389,0.2728426395939086,0.67407286585073,0.7271573604060914,0.6248636859323882,0.7655398037077427,0.6721407624633431,0.7554601439666829,0.7373124344063232
981,DeepWalk CBOW,DANS,DANS,0.5703764320785597,0.2291325695581014,0.1407528641571194,0.6301145662847791,0.5703764320785597,0.3009320905459387,0.3825136612021858,0.4779112911822165,0.6174863387978142,0.3698854337152209,0.7708674304418985,0.4626407369498465,0.6122987991567579,0.5862001271581876
986,DeepWalk CBOW,DANS,UNS,0.6982006543075245,0.5408942202835332,0.3964013086150491,0.0627044711014176,0.6982006543075245,0.60828025477707,0.3659166359277019,0.7709237978516015,0.634083364072298,0.9372955288985824,0.4591057797164667,0.7564356435643564,0.7969015529992662,0.7381396700056875
987,DeepWalk CBOW,DANS,UNS,0.5851063829787234,0.5711947626841244,0.1702127659574468,0.2585924713584288,0.5851063829787234,0.471875,0.4351620947630923,0.6471283299352437,0.5648379052369077,0.7414075286415712,0.4288052373158756,0.6411889596602972,0.613196150229963,0.5593373825675809
988,Degree,UNS,DANS,0.802071973827699,0.0005452562704471,0.604143947655398,0.3953107960741548,0.802071973827699,0.6043596730245232,0.0009009009009008,0.7772672892109016,0.9990990990990992,0.6046892039258451,0.9994547437295528,0.7533967391304348,0.9990777617497671,0.9986607719378154
989,Degree,UNS,DANS,0.7725040916530278,0.0,0.5450081833060556,0.4549918166939444,0.7725040916530278,0.5450081833060556,0.0,0.7382466954250833,1.0,0.5450081833060556,1.0,0.7055084745762712,0.9939482375757056,0.9954207914799172
990,Degree,UNS,DANS,0.9446564885496184,0.0019083969465648,0.8893129770992365,0.1087786259541985,0.9446564885496184,0.8895238095238095,0.0021367521367521,0.9430360835463774,0.997863247863248,0.8912213740458015,0.9980916030534353,0.941532258064516,0.9988084782890488,0.9957043200362612
991,Degree,UNS,DANS,0.9214402618657938,0.0016366612111292,0.8428805237315875,0.1554828150572831,0.9214402618657938,0.8431372549019608,0.0019342359767892,0.9180869726886358,0.9980657640232108,0.8445171849427169,0.9983633387888708,0.9148936170212766,0.9939703365200456,0.9954445890825764
992,AdamicAdar,UNS,DANS,0.4585605234460196,1.0,-0.0828789531079607,0.0828789531079607,0.4585605234460196,0.4585605234460196,0.5216154721274175,0.6623718887599751,0.4783845278725824,0.9171210468920392,0.0,0.628785046728972,0.8266105871286222,0.8159772819982126
993,AdamicAdar,UNS,DANS,0.4664484451718494,1.0,-0.0671031096563011,0.0671031096563011,0.4664484451718494,0.4664484451718494,0.5173581710414903,0.6710104778505244,0.4826418289585097,0.9328968903436988,0.0,0.6361607142857143,0.7940224364554901,0.784501578369918
994,AdamicAdar,UNS,DANS,0.5591603053435115,0.0005452562704471,0.1183206106870229,0.88113413304253,0.5591603053435115,0.1188010899182561,0.0045662100456621,0.3439812501309954,0.9954337899543378,0.11886586695747,0.9994547437295528,0.2123721383341451,0.9988874869334716,0.997755182019254
995,AdamicAdar,UNS,DANS,0.5695581014729951,0.0,0.1391162029459902,0.8608837970540099,0.5695581014729951,0.1391162029459901,0.0,0.3729828453776261,1.0,0.1391162029459901,1.0,0.2442528735632184,0.999295512441036,0.9975716846372013
996,JaccardCoefficient,UNS,DANS,0.455288985823337,0.9994547437295528,-0.089422028353326,0.0899672846237731,0.455288985823337,0.4551404417780201,0.5234151913192462,0.6585649303985189,0.4765848086807538,0.9100327153762268,0.0005452562704471,0.6255622188905547,0.8266719061612174,0.815918260122755
997,JaccardCoefficient,UNS,DANS,0.4427168576104746,1.0,-0.1145662847790507,0.1145662847790507,0.4427168576104746,0.4427168576104746,0.5303819444444444,0.6448377002513065,0.4696180555555556,0.8854337152209493,0.0,0.6137266023823029,0.7940378387500301,0.7846738630971525
998,JaccardCoefficient,UNS,DANS,0.5583424209378408,0.0005452562704471,0.1166848418756816,0.8827699018538713,0.5583424209378408,0.1171662125340599,0.0046296296296296,0.3415953252172327,0.9953703703703703,0.1172300981461286,0.9994547437295528,0.2097560975609756,0.998824607052774,0.9955807184622512
999,JaccardCoefficient,UNS,DANS,0.5695581014729951,0.0,0.1391162029459902,0.8608837970540099,0.5695581014729951,0.1391162029459901,0.0,0.3729828453776261,1.0,0.1391162029459901,1.0,0.2442528735632184,0.999295512441036,0.9975716846372013
1000,ResourceAllocationIndex,UNS,DANS,0.4749182115594329,1.0,-0.0501635768811341,0.0501635768811341,0.4749182115594329,0.4749182115594329,0.5128635346756152,0.6802205214446864,0.4871364653243847,0.9498364231188658,0.0,0.643992606284658,0.8266106614547223,0.8159773005112655
1001,ResourceAllocationIndex,UNS,DANS,0.481178396072013,1.0,-0.0376432078559738,0.0376432078559738,0.481178396072013,0.481178396072013,0.5095913261050875,0.6869848020510452,0.4904086738949124,0.962356792144026,0.0,0.6497237569060773,0.79401975779557,0.7844556525241142
1002,ResourceAllocationIndex,UNS,DANS,0.5591603053435115,0.0005452562704471,0.1183206106870229,0.88113413304253,0.5591603053435115,0.1188010899182561,0.0045662100456621,0.3439812501309954,0.9954337899543378,0.11886586695747,0.9994547437295528,0.2123721383341451,0.9988874869334716,0.997755182019254
1003,ResourceAllocationIndex,UNS,DANS,0.5695581014729951,0.0,0.1391162029459902,0.8608837970540099,0.5695581014729951,0.1391162029459901,0.0,0.3729828453776261,1.0,0.1391162029459901,1.0,0.2442528735632184,0.999295512441036,0.9975716846372013
1004,PreferentialAttachment,UNS,DANS,0.4790076335877862,1.0,-0.0419847328244274,0.0419847328244274,0.4790076335877862,0.4790076335877862,0.5107212475633529,0.6846433485683807,0.4892787524366471,0.9580152671755724,0.0,0.6477419354838709,0.0001556388536418,0.3068598988446097
1005,PreferentialAttachment,UNS,DANS,0.4901800327332242,1.0,-0.0196399345335515,0.0196399345335515,0.4901800327332242,0.4901800327332242,0.5049586776859505,0.6966482205190787,0.4950413223140495,0.9803600654664484,0.0,0.6578802855573861,0.4717012972749992,0.5269435788636913
1006,PreferentialAttachment,UNS,DANS,0.8331515812431843,0.0,0.6663031624863684,0.3336968375136314,0.8331515812431842,0.6663031624863686,0.0,0.8162739506356727,1.0,0.6663031624863686,1.0,0.7997382198952879,0.9998420570372546,0.9995602820473086
1007,PreferentialAttachment,UNS,DANS,0.5777414075286416,0.0,0.1554828150572831,0.8445171849427169,0.5777414075286416,0.1554828150572831,0.0,0.3943130926779926,1.0,0.1554828150572831,1.0,0.2691218130311614,0.9907767042304076,0.9874179301692836
1008,Second-order LINE,DANS,DANS,0.6932933478735005,0.2709923664122137,0.3865866957470012,0.3424209378407852,0.6932933478735006,0.5173745173745173,0.291837933059307,0.6824020426666321,0.708162066940693,0.6575790621592148,0.7290076335877863,0.6819338422391857,0.7548231692886933,0.7486123225881598
1009,Second-order LINE,DANS,DANS,0.630114566284779,0.2454991816693944,0.2602291325695582,0.4942716857610474,0.6301145662847791,0.4060446780551905,0.326797385620915,0.5834874662845727,0.673202614379085,0.5057283142389526,0.7545008183306056,0.577570093457944,0.6631102991795265,0.6654139779911502
1012,Degree,DANS,DANS,0.6322246455834242,0.2898037077426391,0.2644492911668483,0.4457470010905126,0.6322246455834242,0.429718875502008,0.3433462532299741,0.6032845998303271,0.6566537467700259,0.5542529989094874,0.7101962922573609,0.601123595505618,0.7184287254322509,0.6516448076309459
1013,Degree,DANS,DANS,0.6129296235679215,0.309328968903437,0.2258592471358429,0.4648117839607201,0.6129296235679215,0.40875,0.3662790697674418,0.5823744277678371,0.6337209302325582,0.5351882160392799,0.690671031096563,0.580301685891748,0.6791507844455575,0.5954895029277503
1014,Degree,DANS,DANS,0.6736641221374046,0.5567066521264994,0.3473282442748091,0.0959651035986913,0.6736641221374046,0.5807355516637478,0.3811123553564762,0.7479946709097317,0.6188876446435237,0.9040348964013086,0.4432933478735005,0.7347662308885442,0.663635450101024,0.5627779665050645
1015,Degree,DANS,DANS,0.6526186579378068,0.5777414075286416,0.3052373158756136,0.1170212765957446,0.6526186579378068,0.5596473029045643,0.3955182072829132,0.7305782378735688,0.6044817927170868,0.8829787234042553,0.4222585924713584,0.7176587961423345,0.6373181524746799,0.5405970290141517
1016,AdamicAdar,DANS,DANS,0.4809160305343511,0.9514721919302072,-0.0381679389312976,0.0866957470010905,0.4809160305343511,0.4680078234143615,0.510233918128655,0.6688089753791523,0.489766081871345,0.9133042529989096,0.0485278080697928,0.6376094404263418,0.8164817978353861,0.8050755450926325
1017,AdamicAdar,DANS,DANS,0.497545008183306,0.9328968903436988,-0.0049099836333879,0.072013093289689,0.497545008183306,0.4801016088060965,0.5013192612137203,0.6802714136447983,0.4986807387862796,0.9279869067103108,0.0671031096563011,0.648741418764302,0.8308915115945794,0.8128221719014717
1018,AdamicAdar,DANS,DANS,0.4991821155943293,0.1308615049073064,-0.0016357688113413,0.8707742639040349,0.4991821155943293,0.1142719382835101,0.5031446540880503,0.2533900112646255,0.4968553459119497,0.1292257360959651,0.8691384950926936,0.2051060147122458,0.8223519245703059,0.7315953028437551
1019,AdamicAdar,DANS,DANS,0.4893617021276595,0.1391162029459901,-0.0212765957446807,0.8821603927986906,0.4893617021276596,0.1034482758620689,0.5414012738853503,0.2324674036254785,0.4585987261146497,0.1178396072013093,0.8608837970540099,0.1875,0.8148664286230884,0.7033477874064732
1020,JaccardCoefficient,DANS,DANS,0.4893675027262814,0.9127589967284624,-0.0212649945474373,0.1085059978189749,0.4893675027262813,0.4660775370581528,0.5058930190389845,0.6636967756155813,0.4941069809610154,0.891494002181025,0.0872410032715376,0.6358156717868948,0.820384289721949,0.8062718980233361
1021,JaccardCoefficient,DANS,DANS,0.4893617021276595,0.9181669394435352,-0.0212765957446808,0.1031096563011456,0.4893617021276595,0.4675767918088737,0.5058611361587015,0.6657239483641726,0.4941388638412984,0.8968903436988543,0.0818330605564648,0.6372093023255814,0.8297791980627931,0.8133731230078715
1022,JaccardCoefficient,DANS,DANS,0.4991821155943293,0.1308615049073064,-0.0016357688113413,0.8707742639040349,0.4991821155943293,0.1142719382835101,0.5031446540880503,0.2533900112646255,0.4968553459119497,0.1292257360959651,0.8691384950926936,0.2051060147122458,0.8183842486939418,0.7031944750908133
1023,JaccardCoefficient,DANS,DANS,0.4893617021276595,0.1391162029459901,-0.0212765957446807,0.8821603927986906,0.4893617021276596,0.1034482758620689,0.5414012738853503,0.2324674036254785,0.4585987261146497,0.1178396072013093,0.8608837970540099,0.1875,0.8161220504605956,0.7070746300877415
1024,ResourceAllocationIndex,DANS,DANS,0.4899127589967285,0.9667393675027264,-0.020174482006543,0.0534351145038167,0.4899127589967285,0.4812863875797061,0.5052721573097749,0.6843186419847458,0.4947278426902251,0.9465648854961832,0.0332606324972737,0.6498221972674527,0.8168023663051841,0.8051811359551437
1025,ResourceAllocationIndex,DANS,DANS,0.4991816693944353,0.9525368248772504,-0.0016366612111293,0.0490998363338789,0.4991816693944353,0.4870075440067057,0.5004299226139295,0.6892323761614156,0.4995700773860705,0.9509001636661212,0.0474631751227495,0.6550169109357384,0.8309189678587596,0.8130636050183052
1026,ResourceAllocationIndex,DANS,DANS,0.4991821155943293,0.1308615049073064,-0.0016357688113413,0.8707742639040349,0.4991821155943293,0.1142719382835101,0.5031446540880503,0.2533900112646255,0.4968553459119497,0.1292257360959651,0.8691384950926936,0.2051060147122458,0.821898163729101,0.7233810089560957
1027,ResourceAllocationIndex,DANS,DANS,0.4893617021276595,0.1391162029459901,-0.0212765957446807,0.8821603927986906,0.4893617021276596,0.1034482758620689,0.5414012738853503,0.2324674036254785,0.4585987261146497,0.1178396072013093,0.8608837970540099,0.1875,0.8148316060441283,0.7020079924415588
1028,PreferentialAttachment,DANS,DANS,0.5109051254089422,0.9367502726281351,0.0218102508178843,0.0414394765539803,0.5109051254089422,0.4949324324324324,0.4942462600690449,0.6962726259756291,0.5057537399309551,0.9585605234460196,0.0632497273718647,0.6621468926553672,0.2577531041552452,0.3591473148161836
1029,PreferentialAttachment,DANS,DANS,0.530278232405892,0.9132569558101472,0.060556464811784,0.0261865793780687,0.530278232405892,0.5089820359281437,0.4839549002601908,0.7088946633829382,0.5160450997398092,0.9738134206219312,0.0867430441898527,0.6746031746031746,0.6361562837343734,0.5876868719605015
1030,PreferentialAttachment,DANS,DANS,0.6720283533260633,0.316793893129771,0.3440567066521265,0.3391494002181024,0.6720283533260633,0.5018633540372671,0.3240379252649191,0.668363630457623,0.6759620747350809,0.6608505997818975,0.683206106870229,0.6683209263854425,0.7350273044361384,0.6201645037915394
1031,PreferentialAttachment,DANS,DANS,0.4288052373158756,0.3469721767594108,-0.1423895253682487,0.795417348608838,0.4288052373158756,0.1518833535844471,0.629080118694362,0.2754700941503497,0.3709198813056379,0.204582651391162,0.6530278232405892,0.2637130801687763,0.31514032159991,0.3953420403245595
1034,DeepWalk SkipGram,UNS,UNS,0.9790076335877864,0.0190839694656488,0.9580152671755724,0.0229007633587786,0.9790076335877862,0.9588014981273408,0.0191570881226054,0.978969284737961,0.9808429118773946,0.9770992366412212,0.9809160305343512,0.9789674952198852,0.9945220920953896,0.9798210942757865
1035,DeepWalk SkipGram,UNS,UNS,0.9361702127659576,0.0196399345335515,0.8723404255319149,0.1080196399345335,0.9361702127659576,0.8747993579454254,0.0215439856373429,0.9342181479715668,0.9784560143626572,0.8919803600654664,0.9803600654664484,0.9332191780821918,0.9745862140088556,0.9771569968287888
1036,Walklets GloVe,DANS,DANS,0.5346237731733915,0.5049073064340239,0.0692475463467829,0.425845147219193,0.5346237731733915,0.3815217391304348,0.4679130874178878,0.5527208001877411,0.5320869125821122,0.574154852780807,0.495092693565976,0.5523210070810386,0.5526077163573313,0.5319680860673685
1037,Walklets GloVe,DANS,DANS,0.5,0.4909983633387889,0.0,0.5090016366612111,0.5,0.3293084522502744,0.5,0.4954787398762881,0.5,0.4909983633387889,0.5090016366612111,0.495458298926507,0.4889304378805371,0.4778953329617917
1040,First-order LINE,UNS,DANS,0.6499454743729552,0.3293347873500545,0.2998909487459107,0.3707742639040349,0.6499454743729554,0.4733388022969647,0.3435722411831626,0.6426828453719214,0.6564277588168373,0.6292257360959651,0.6706652126499455,0.6425389755011136,0.7200822581815198,0.7248835029281374
1041,First-order LINE,UNS,DANS,0.5891980360065466,0.3142389525368249,0.1783960720130932,0.5073649754500819,0.5891980360065466,0.3748443337484433,0.3894523326572008,0.5484315500500634,0.6105476673427992,0.4926350245499181,0.6857610474631751,0.5452898550724637,0.6322467795811112,0.6509094891800828
1046,Walklets GloVe,DANS,UNS,0.5368047982551799,0.4814612868047982,0.0736095965103598,0.4449291166848419,0.5368047982551799,0.374677953625322,0.4644923724355602,0.5452015149045336,0.5355076275644398,0.5550708833151581,0.5185387131952017,0.5451137884872824,0.5510786798257559,0.526675559412431
1047,Walklets GloVe,DANS,UNS,0.4754500818330605,0.502454991816694,-0.0490998363338788,0.546644844517185,0.4754500818330606,0.3017429193899782,0.5256849315068493,0.463716704060307,0.4743150684931507,0.4533551554828151,0.497545008183306,0.4635983263598326,0.4872991339892478,0.4722271223169408
